"Name","cluster"
"MEAE_00056494","2"
"MEAE_00056980","2"
"MEAE_00057119","2"
"MEAE_00057184","1"
"MEAE_00057195","1"
"MEAE_00057412","2"
"MEAE_00057412","2"
"MEAE_00057427","2"
"MEAE_00057770","1"
"MEAE_00057770","1"
"MEAE_00057770","1"
"MEAE_00057828","1"
"MEAE_00057827","1"
"MEAE_00057828","2"
"MEAE_00057827","2"
"MEAE_00057828","1"
"MEAE_00057827","1"
"MEAE_00057834","1"
"MEAE_00058017","2"
"MEAE_00058017","2"
"MEAE_00058017","2"
"MEAE_00058017","2"
"MEAE_00058017","1"
"MEAE_00058306","1"
"MEAE_00058443","2"
"MEAE_00058445","2"
"MEAE_00058621","1"
"MEAE_00058646","1"
"MEAE_00058646","1"
"MEAE_00058646","2"
"MEAE_00058646","2"
"MEAE_00058736","2"
"MEAE_00058789","2"
"MEAE_00058790","2"
"MEAE_00059046","1"
"MEAE_00059613","2"
"MEAE_00059615","2"
"MEAE_00059651","1"
"MEAE_00059663","2"
"MEAE_00059663","2"
"MEAE_00059663","2"
"MEAE_00059663","2"
"MEAE_00059663","1"
"MEAE_00059663","1"
"MEAE_00059665","2"
"MEAE_00059665","2"
"MEAE_00059665","1"
"MEAE_00059665","2"
"MEAE_00059665","1"
"MEAE_00059665","1"
"MEAE_00059665","2"
"MEAE_00059786","2"
"MEAE_00059797","2"
"MEAE_00059801","2"
"MEAE_00059797","2"
"MEAE_00059801","2"
"MEAE_00059884","1"
"MEAE_00059935","1"
"MEAE_00059935","2"
"MEAE_00059935","2"
"MEAE_00059935","2"
"MEAE_00059935","2"
"MEAE_00059935","2"
"MEAE_00059935","2"
"MEAE_00060168","1"
"MEAE_00060168","1"
"MEAE_00060168","1"
"MEAE_00060168","1"
"MEAE_00060168","1"
"MEAE_00060168","1"
"MEAE_00060169","1"
"MEAE_00060168","1"
"MEAE_00060169","2"
"MEAE_00060168","2"
"MEAE_00060169","1"
"MEAE_00060168","1"
"MEAE_00060169","2"
"MEAE_00060168","2"
"MEAE_00060169","1"
"MEAE_00060168","1"
"MEAE_00060169","1"
"MEAE_00060168","1"
"MEAE_00060169","1"
"MEAE_00060168","1"
"MEAE_00060169","2"
"MEAE_00060168","2"
"MEAE_00060169","1"
"MEAE_00060168","1"
"MEAE_00060181","2"
"MEAE_00060184","1"
"MEAE_00060183","1"
"MEAE_00060225","1"
"MEAE_00060278","1"
"MEAE_00060277","1"
"MEAE_00060278","1"
"MEAE_00060280","1"
"MEAE_00060443","2"
"MEAE_00060447","2"
"MEAE_00060665","2"
"MEAE_00060695","1"
"MEAE_00060695","1"
"MEAE_00060838","2"
"MEAE_00061071","2"
"MEAE_00061071","2"
"MEAE_00061298","2"
"MEAE_00061298","2"
"MEAE_00061306","2"
"MEAE_00061424","2"
"MEAE_00061422","2"
"MEAE_00061424","1"
"MEAE_00061422","1"
"MEAE_00061424","2"
"MEAE_00061422","2"
"MEAE_00061506","1"
"MEAE_00061506","1"
"MEAE_00061510","1"
"MEAE_00061669","2"
"MEAE_00061669","1"
"MEAE_00061806","1"
"MEAE_00061806","1"
"MEAE_00061806","1"
"MEAE_00061806","2"
"MEAE_00061807","2"
"MEAE_00061807","2"
"MEAE_00061807","2"
"MEAE_00061807","2"
"MEAE_00061808","2"
"MEAE_00061838","1"
"MEAE_00061836","1"
"MEAE_00061916","2"
"MEAE_00061917","1"
"MEAE_00061917","1"
"MEAE_00061917","1"
"MEAE_00061917","1"
"MEAE_00061917","1"
"MEAE_00061917","1"
"MEAE_00061917","1"
"MEAE_00061917","2"
"MEAE_00062001","2"
"MEAE_00062159","1"
"MEAE_00062322","2"
"MEAE_00062429","1"
"MEAE_00062429","1"
"MEAE_00062429","1"
"MEAE_00062497","1"
"MEAE_00062495","1"
"MEAE_00062497","1"
"MEAE_00062495","1"
"MEAE_00062931","2"
"MEAE_00062951","2"
"MEAE_00063022","1"
"MEAE_00063215","2"
"MEAE_00063215","1"
"MEAE_00063215","2"
"MEAE_00063347","2"
"MEAE_00063345","2"
"MEAE_00063437","2"
"MEAE_00063481","1"
"MEAE_00063505","1"
"MEAE_00063505","1"
"MEAE_00063505","1"
"MEAE_00063698","2"
"MEAE_00063698","2"
"MEAE_00063698","2"
"MEAE_00063699","2"
"MEAE_00063698","2"
"MEAE_00063699","2"
"MEAE_00063698","2"
"MEAE_00063699","2"
"MEAE_00063698","2"
"MEAE_00063699","1"
"MEAE_00063698","1"
"MEAE_00063874","1"
"MEAE_00064017","2"
"MEAE_00064017","2"
"MEAE_00064017","2"
"MEAE_00064128","2"
"MEAE_00064128","2"
"MEAE_00064159","2"
"MEAE_00064159","2"
"MEAE_00064191","2"
"MEAE_00064206","1"
"MEAE_00064347","2"
"MEAE_00064372","2"
"MEAE_00064462","2"
"MEAE_00064462","2"
"MEAE_00064462","2"
"MEAE_00064465","1"
"MEAE_00064465","1"
"MEAE_00064476","2"
"MEAE_00064540","2"
"MEAE_00064540","1"
"MEAE_00064607","2"
"MEAE_00064835","2"
"MEAE_00064835","2"
"MEAE_00065349","1"
"MEAE_00065349","1"
"MEAE_00065427","1"
"MEAE_00065427","1"
"MEAE_00065440","2"
"MEAE_00065441","2"
"MEAE_00065440","2"
"MEAE_00065440","2"
"MEAE_00065440","2"
"MEAE_00065442","2"
"MEAE_00065440","2"
"MEAE_00065442","2"
"MEAE_00065566","1"
"MEAE_00065622","2"
"MEAE_00065623","2"
"MEAE_00065694","1"
"MEAE_00065695","1"
"MEAE_00065719","2"
"MEAE_00065719","2"
"MEAE_00065719","2"
"MEAE_00065720","1"
"MEAE_00065719","1"
"MEAE_00065720","2"
"MEAE_00065719","2"
"MEAE_00065723","2"
"MEAE_00065722","2"
"MEAE_00065820","2"
"MEAE_00065817","2"
"MEAE_00065851","2"
"MEAE_00065851","2"
"MEAE_00065859","2"
"MEAE_00065860","2"
"MEAE_00065859","2"
"MEAE_00065860","2"
"MEAE_00065945","2"
"MEAE_00066168","1"
"MEAE_00066343","2"
"MEAE_00066343","2"
"MEAE_00066343","2"
"MEAE_00066541","2"
"MEAE_00066542","2"
"MEAE_00066688","2"
"MEAE_00066880","1"
"MEAE_00066881","2"
"MEAE_00066880","2"
"MEAE_00066950","2"
"MEAE_00067028","2"
"MEAE_00067039","2"
"MEAE_00067336","1"
"MEAE_00067338","1"
"MEAE_00067487","1"
"MEAE_00067574","1"
"MEAE_00067613","2"
"MEAE_00067613","2"
"MEAE_00067767","1"
"MEAE_00067769","1"
"MEAE_00067767","1"
"MEAE_00067838","1"
"MEAE_00067848","1"
"MEAE_00067896","1"
"MEAE_00067896","1"
"MEAE_00067934","1"
"MEAE_00067934","2"
"MEAE_00067934","2"
"MEAE_00067934","1"
"MEAE_00068051","2"
"MEAE_00068050","2"
"MEAE_00068069","1"
"MEAE_00068288","2"
"MEAE_00068462","2"
"MEAE_00068462","2"
"MEAE_00068462","2"
"MEAE_00068527","1"
"MEAE_00068527","1"
